ফসল: Aman | জেলা: Bagerhat | মৌসুম: Kharif 2 | রোপণ: June | বৃদ্ধি: July to Oct | কাটাই: Nov to Dec | গড় তাপমাত্রা: 26.0°C | তাপমাত্রা: 12.0–40°C | গড় আর্দ্রতা: 72.5% | আপেক্ষিক আর্দ্রতা: 85–60% | উৎপাদন: 150905
ফসল: Karala | জেলা: Manikganj | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 1740
ফসল: Karala | জেলা: Meherpur | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 727
ফসল: Karala | জেলা: Moulvibazar | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 366
ফসল: Karala | জেলা: Munshiganj | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 558
ফসল: Karala | জেলা: Mymensingh | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 2574
ফসল: Karala | জেলা: Naogaon | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 3836
ফসল: Karala | জেলা: Narail | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 608
ফসল: Karala | জেলা: Narayanganj | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 295
ফসল: Karala | জেলা: Narsingdi | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 673
ফসল: Karala | জেলা: Natore | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 862
ফসল: Karala | জেলা: Netrokona | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 517
ফসল: Karala | জেলা: Nilphamari | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 829
ফসল: Karala | জেলা: Noakhali | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 327
ফসল: Karala | জেলা: Pabna | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 1374
ফসল: Karala | জেলা: Panchagar | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 1305
ফসল: Karala | জেলা: Patuakhali | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 235
ফসল: Karala | জেলা: Pirojpur | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 826
ফসল: Karala | জেলা: Rajbari | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 616
ফসল: Karala | জেলা: Rajshahi | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 2260
ফসল: Karala | জেলা: Rangamati | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 788
ফসল: Karala | জেলা: Rangpur | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 1865
ফসল: Karala | জেলা: Satkhira | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 533
ফসল: Karala | জেলা: Shariatpur | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 1197
ফসল: Karala | জেলা: Sherpur | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 748
ফসল: Karala | জেলা: Sirajganj | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 701
ফসল: Karala | জেলা: Sunamganj | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 395
ফসল: Karala | জেলা: Sylhet | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 455
ফসল: Karala | জেলা: Tangail | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 936
ফসল: Karala | জেলা: Thakurgaon | মৌসুম: Rabi | রোপণ: Feb | বৃদ্ধি: March to July | কাটাই: Aug to Sep | গড় তাপমাত্রা: 25.5°C | তাপমাত্রা: 24.0–27°C | গড় আর্দ্রতা: 87.5% | আপেক্ষিক আর্দ্রতা: 90–85% | উৎপাদন: 720
ফসল: Kolmi Shak | জেলা: Bagerhat | মৌসুম: Kharif 1 | রোপণ: March | বৃদ্ধি: April to Aug | কাটাই: Sep to Oct | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 90.0% | আপেক্ষিক আর্দ্রতা: 100–80% | উৎপাদন: 27
ফসল: Kolmi Shak | জেলা: Bandarban | মৌসুম: Kharif 1 | রোপণ: March | বৃদ্ধি: April to Aug | কাটাই: Sep to Oct | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 90.0% | আপেক্ষিক আর্দ্রতা: 100–80% | উৎপাদন: 130
ফসল: Kolmi Shak | জেলা: Barguna | মৌসুম: Kharif 1 | রোপণ: March | বৃদ্ধি: April to Aug | কাটাই: Sep to Oct | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 90.0% | আপেক্ষিক আর্দ্রতা: 100–80% | উৎপাদন: 39
ফসল: Kolmi Shak | জেলা: Barishal | মৌসুম: Kharif 1 | রোপণ: March | বৃদ্ধি: April to Aug | কাটাই: Sep to Oct | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 90.0% | আপেক্ষিক আর্দ্রতা: 100–80% | উৎপাদন: 264
ফসল: Kolmi Shak | জেলা: Bhola | মৌসুম: Kharif 1 | রোপণ: March | বৃদ্ধি: April to Aug | কাটাই: Sep to Oct | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 90.0% | আপেক্ষিক আর্দ্রতা: 100–80% | উৎপাদন: 243
ফসল: Kolmi Shak | জেলা: Bogura | মৌসুম: Kharif 1 | রোপণ: March | বৃদ্ধি: April to Aug | কাটাই: Sep to Oct | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 90.0% | আপেক্ষিক আর্দ্রতা: 100–80% | উৎপাদন: 160
ফসল: Kolmi Shak | জেলা: Brahmanbaria | মৌসুম: Kharif 1 | রোপণ: March | বৃদ্ধি: April to Aug | কাটাই: Sep to Oct | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 90.0% | আপেক্ষিক আর্দ্রতা: 100–80% | উৎপাদন: 368
ফসল: Kolmi Shak | জেলা: Chandpur | মৌসুম: Kharif 1 | রোপণ: March | বৃদ্ধি: April to Aug | কাটাই: Sep to Oct | গড় তাপমাত্রা: 27.5°C | তাপমাত্রা: 20.0–35°C | গড় আর্দ্রতা: 90.0% | আপেক্ষিক আর্দ্রতা: 100–80% | উৎপাদন: 135
